Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
2824,-0.1269,-9.9599,0.0503,0.0008,-0.0061,0.0301
2832,-0.1508,-9.9838,0.1269,0.0029,-0.0088,0.0306
2840,-0.0838,-9.9311,0.0024,0.0037,-0.0085,0.0290
2847,-0.1101,-9.9264,0.0000,0.0032,-0.0077,0.0293
2855,-0.1556,-9.9671,0.0551,0.0021,-0.0067,0.0298
2864,-0.1676,-9.9335,0.0192,0.0011,-0.0096,0.0285
2872,-0.1532,-9.9862,0.1269,0.0016,-0.0067,0.0288
2880,-0.1317,-9.9335,0.1197,0.0032,-0.0080,0.0320
2888,-0.1460,-9.9814,0.1556,0.0040,-0.0088,0.0261
2895,-0.1317,-9.9264,0.1077,0.0024,-0.0072,0.0298
2904,-0.1772,-9.9455,0.0479,0.0029,-0.0059,0.0290
2912,-0.1556,-9.8857,0.0359,0.0029,-0.0072,0.0314
2920,-0.1676,-9.8928,0.1221,0.0011,-0.0067,0.0272
2928,-0.1580,-9.9623,0.0072,0.0021,-0.0067,0.0298
2935,-0.1484,-9.9359,0.0239,0.0016,-0.0064,0.0304
2944,-0.1604,-9.9503,0.0335,0.0019,-0.0053,0.0293
2952,-0.1676,-9.9024,-0.0048,0.0045,-0.0061,0.0309
2960,-0.1532,-9.9671,0.0646,0.0019,-0.0075,0.0280
2968,-0.1532,-10.0006,0.1245,0.0035,-0.0061,0.0312
2976,-0.1437,-9.9024,0.0838,0.0040,-0.0069,0.0296
2983,-0.1341,-9.9240,0.0503,0.0021,-0.0061,0.0298
2992,-0.1221,-9.9503,0.0383,0.0024,-0.0064,0.0309
3000,-0.1820,-9.9910,0.0622,0.0024,-0.0088,0.0274
3008,-0.1221,-9.9527,0.1341,0.0035,-0.0083,0.0301
3016,-0.1604,-9.9335,0.1269,0.0016,-0.0083,0.0293
3023,-0.1245,-9.9335,0.1006,0.0027,-0.0051,0.0264
3032,-0.1580,-9.9024,-0.0024,0.0016,-0.0059,0.0282
3040,-0.1413,-9.9742,0.0335,0.0011,-0.0048,0.0309
3048,-0.1580,-9.9479,-0.0168,0.0053,-0.0077,0.0288
