Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
3176,-1.6759,-9.7803,0.2035,0.0056,0.0064,0.0288
3184,-1.6137,-9.7707,0.1724,0.0077,0.0056,0.0282
3192,-1.6257,-9.8162,0.2538,0.0048,0.0021,0.0266
3200,-1.6592,-9.8928,0.2394,0.0091,0.0013,0.0261
3208,-1.6400,-9.7755,0.1844,0.0064,0.0019,0.0290
3216,-1.6281,-9.8186,0.3160,0.0051,0.0003,0.0274
3224,-1.6400,-9.8186,0.2969,0.0053,0.0051,0.0285
3232,-1.6735,-9.7659,0.2418,0.0027,0.0019,0.0301
3239,-1.6735,-9.7995,0.3232,0.0056,0.0024,0.0253
3248,-1.6041,-9.8114,0.1700,0.0011,0.0027,0.0304
3256,-1.6328,-9.7875,0.2059,0.0000,-0.0005,0.0293
3264,-1.6400,-9.8019,0.2155,0.0024,-0.0003,0.0288
3272,-1.6592,-9.7252,0.2538,0.0003,0.0013,0.0301
3280,-1.6065,-9.8019,0.2849,0.0027,0.0019,0.0314
3288,-1.5969,-9.7492,0.2466,0.0003,0.0027,0.0280
3296,-1.6185,-9.7420,0.2801,0.0045,-0.0021,0.0277
3304,-1.6544,-9.8066,0.1484,0.0005,-0.0021,0.0304
3312,-1.6664,-9.7875,0.1700,0.0024,-0.0021,0.0266
3320,-1.6209,-9.7252,0.1772,0.0013,0.0003,0.0298
3328,-1.5730,-9.7779,0.2107,0.0003,0.0013,0.0301
3336,-1.6520,-9.7588,0.2059,-0.0003,0.0016,0.0282
3344,-1.6400,-9.8354,0.1484,-0.0013,-0.0003,0.0290
3352,-1.6424,-9.8162,0.2274,-0.0016,-0.0019,0.0304
3360,-1.6448,-9.8066,0.2179,-0.0043,0.0000,0.0298
3368,-1.6352,-9.8234,0.2107,-0.0013,-0.0016,0.0333
3376,-1.6712,-9.8090,0.2897,-0.0029,-0.0005,0.0322
3384,-1.6544,-9.7516,0.1987,-0.0035,-0.0008,0.0330
3392,-1.6712,-9.8258,0.1796,0.0013,-0.0011,0.0325
3400,-1.5874,-9.7588,0.2203,0.0008,0.0011,0.0320
3408,-1.6568,-9.8210,0.2538,-0.0003,-0.0035,0.0325
3416,-1.6233,-9.7779,0.2274,-0.0029,0.0013,0.0330
3424,-1.5874,-9.8019,0.1796,0.0013,-0.0029,0.0330
3432,-1.6281,-9.8330,0.0910,-0.0005,0.0040,0.0333
3440,-1.6137,-9.8306,0.2418,0.0019,0.0011,0.0312
3448,-1.6328,-9.8138,0.2442,0.0003,0.0037,0.0277
3457,-1.5826,-9.8474,0.2825,-0.0037,0.0024,0.0293
3464,-1.6065,-9.8090,0.2418,-0.0029,0.0035,0.0309
3472,-1.6113,-9.7157,0.2705,-0.0005,0.0029,0.0304
3480,-1.6185,-9.7731,0.3089,-0.0019,0.0040,0.0277
3488,-1.6352,-9.7923,0.2203,0.0024,-0.0032,0.0320
3496,-1.5443,-9.8162,0.2346,0.0005,0.0008,0.0304
3504,-1.6257,-9.7612,0.2346,0.0008,0.0019,0.0325
3512,-1.6807,-9.7612,0.2729,0.0024,0.0024,0.0301
